"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.25,11
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.3,11.075
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.35,11.4875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.4,11.9125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.45,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.5,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.55,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.6,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.65,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.7,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.75,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.8,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.85,12.3125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.9,12.7625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.95,13.6375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.975,14.9875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.99,15.76375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","point",NA,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.01,11
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.025,11
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.05,11
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.1,11.2375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.15,11.6875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.2,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.25,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.3,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.35,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.4,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.45,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.5,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.55,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.6,12.0875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.65,12.5125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.7,12.925
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.75,13
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.8,13
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.85,13
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.9,13
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.95,13
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.975,13
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","quantile",0.99,13
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","47","point",NA,13
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.01,15.07875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.025,15.3375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.05,15.7875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.1,16
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.15,16
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.2,16.1375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.25,16.5875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.3,16.9625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.35,17
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.4,17.025
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.45,17.33125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.5,17.5
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.55,17.66875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.6,17.975
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.65,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.7,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.75,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.8,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.85,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.9,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.95,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.975,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","quantile",0.99,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","47","point",NA,17
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.01,6
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.025,6
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.05,6
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.1,6.475
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.15,7.375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.2,8.275
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.25,9.175
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.3,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.35,10.4875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.4,10.9375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.45,11.33125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.5,11.5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.55,11.66875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.6,12.0625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.65,12.5125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.7,12.9625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.75,13.4125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.8,13.8625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.85,14.3125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.9,14.7625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.95,15
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.975,15
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","quantile",0.99,15
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","48","point",NA,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.01,5.1575
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.025,5.675
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.05,6.575
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.1,7.2375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.15,7.6875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.2,8.1375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.25,8.5875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.3,8.9625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.35,9
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.4,9.025
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.45,9.33125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.5,9.5
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.55,9.66875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.6,9.975
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.65,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.7,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.75,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.8,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.85,10.625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.9,11.525
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.95,13.7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.975,17.3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","quantile",0.99,19.37
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","48","point",NA,10
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.01,10
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.025,10
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.05,10
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.1,10.2375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.15,10.6875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.2,11
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.25,11
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.3,11
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.35,11
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.4,11.025
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.45,11.33125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.5,11.5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.55,11.66875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.6,12.0625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.65,12.5125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.7,12.925
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.75,13
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.8,13
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.85,13.3125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.9,13.7625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.95,15.7
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.975,19.3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","quantile",0.99,21.37
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","48","point",NA,10
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.01,7
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.025,7
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.05,7
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.1,7.475
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.15,8.375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.2,9.1375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.25,9.5875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.3,10.0375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.35,10.4875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.4,10.9375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.45,11.33125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.5,11.5
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.55,11.66875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.6,12.325
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.65,14.05
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.7,15.7375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.75,16.4125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.8,16.8625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.85,17.3125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.9,17.7625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.95,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.975,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","quantile",0.99,18
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","48","point",NA,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.01,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.025,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.05,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.1,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.15,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.2,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.25,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.3,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.35,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.4,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.45,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.5,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.55,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.6,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.65,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.7,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.75,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.8,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.85,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.9,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.95,0.2125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.975,0.6625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","quantile",0.99,0.92125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","49","point",NA,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.01,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.025,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.05,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.1,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.15,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.2,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.25,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.3,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.35,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.4,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.45,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.5,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.55,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.6,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.65,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.7,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.75,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.8,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.85,0.3125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.9,0.7625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.95,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.975,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","quantile",0.99,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","49","point",NA,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.01,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.025,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.05,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.1,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.15,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.2,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.25,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.3,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.35,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.4,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.45,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.5,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.55,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.6,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.65,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.7,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.75,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.8,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.85,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.9,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.95,0.2125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.975,0.6625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","quantile",0.99,0.92125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","49","point",NA,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.01,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.025,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.05,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.1,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.15,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.2,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.25,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.3,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.35,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.4,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.45,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.5,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.55,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.6,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.65,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.7,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.75,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.8,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.85,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.9,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.95,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.975,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","quantile",0.99,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","49","point",NA,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.01,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.025,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.05,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.1,3.2375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.15,3.6875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.2,4.1375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.25,4.5875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.3,5.0375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.35,5.4875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.4,5.9375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.45,6.33125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","51","quantile",0.5,6.5
